text,label
trả đĩa bay tôi về 🙂,0
"A ơi a có thể giải thích lại giúp e quy tắc duyệt bài của gr được k ạ? E có up vài bài, cả ảnh meme cả 1 tấm chụp với a mà k hiểu sao mod xóa hết, có phải là bài của e k đủ tiêu chuẩn hay vi phạm nội quy gì k a??",0
Vs lại nhìu quảng cáo quá,0
Tránh ra để cụ 👌,0
Lê Khanh kiếm tiền j dại vậy ba? 😅😅,0
Ôi con đàn bà ngu hại nc hại dân....giau thi kêu bố m xung tiền vao công quỷ để phòng chóng cái tác hại cua m đi con ml,1
Trường tao năm nay khịa thêm cái logo thấy mà tức ă,0
"Đôi khi, chúng ta phải chọn điều buồn nhất vì đó là điều tốt nhất cho tất cả",0
Cực kì thuyết phục !!! :)),0
"Sau khi đọc hết bài viết của NLS, tôi thấy chi tiết này khá bất lợi cho HDH. Do Hải đưa tiền cho c Vân đi mua trái cây, dựa vào ánh đèn trên lầu 1, và thức ăn nhuyễn trong dạ dày và luật sư đặt ra giả thuyết vụ án phải xảy ra sau 22h30. Nhưng khi có kh",0
Nó ở cái tầm Trất,0
Nhii Bờmm sẽ bị phạt chứ? Mong là bị phạt nặng,0
k live a` thay ????,0
Tự vẽ đẹp hơn đi đặt anh ưi :))),0
Cc,1
thâm,0
Nguyễn Văn Huân hay hò không?,0
AnhThu Dang tuong ma,0
Trần Ngọc Duy chiến này có tiền uống cà pheeeeee xĩu lên xĩu xún mà khỏi xin r. Đi masa đồ bấy mình khỏi cần gom ngày 5k luôn. Vô 1 khúc sòyyy kkkk,0
Dối gian lường gạt 😂😂,1
Khúc đầu nó lại khớp nhạc vãiiiii Nguyễn Hạnh,0
Đúng là con trai của bố :)),0
Sao đéo quỳ xuống cho nó dẫm lên lưng,1
Nhị Thắng flow nhaaaaa,0
Cũng vui hầy,0
Kêu vậy là thầy giận,0
k tính tiền nhed,0
T bt thế nào khúc cuối sẽ là K-ICM mà 😂,0
chẳng bảo sao việt nam gần đây ung thư càng tăng,1
Vler. Cái bọn này mà. Ko làm cái này thì tụi nó cũng kiếm ăn bằng cái khác thôi.,1
Khi tao thực hành những gì abe dạy =)),0
Thấy hay thì hãy để lại 1 like nhaaaaaaaa 😝😝,0
Trung :v,0
Quốc Thắng chẳng có gì tỏ vẻ ghê gớm ở đây cả. Các bạn thích các bạn đc vào bày tỏ ý kiến. Mình k thích thì mình bày tỏ k thích. Động đả gì đến aiii😌,0
"Bác Dần mà k phản động, lập kênh youtube là phô lô liền. Nc nghe vui phếch",0
Biệt danh ml,1
iu cô 🥰🥰🥰,0
có sela k thầy? nghe bảo sela chơi 6 hải tặc kinh lắm,0
"Thiên Minh ko biết đọc hiểu à, trong 14 ngày phải cách ly tại nhà , cậu Tiệp này chạy tung tăng khắp thành phố ( tổ dân phố tới kiểm tra nhiều lần ko có nhà và có rất nhiều nhân chứng, ảnh chụp cho thấy) nên Chủ tich TP mới phải ký qđ cho cách ly vì cậu Tiệp đã sai qđ. Nói chung là cái loại ý thức kém như thằng này thì ko cần phải nương tay, cứ cưỡng chế",1
Nguyễn Minh Anh mlem mlem,0
hhh được luônn anh ơii tối em tỏ tình chết. Cmnl🤣,0
quả tóc trông khác nào nhúm cần cỏ không :((( hỏng hết chú tôi,0
Ban lãnh đạo lúc này :),0
Cô có video nói về nguồn gốc 100k vàng đó bạn...,0
quan trọng là dân đéo tin vào chúng mày nữa chứ ko phải là sợ chúng mày lạm quyền trưng dụng,1
Mai Nam Hải thôi ra ngoài làm gì anh ở nhà phô diên kỹ năng cho mọi người xem chứ :))),0
Chào em dẹp gái,0
sao hnay a k stream,0
"Đúng là nhiều lúc trong cs cần có chỗ để xả, vì ngoài đời không thể chửi đc. Cam ơn ý tương hay vl. Địt mẹ ad ( chửi cho vui )",0
Đình Quang yêu xa giúp ta cao hơn,0
A méo nên về nước thì mới đúng,1
Toàn là xạo lôz :))) sủa ko lại đi block nhau còn bày đặt tự do với chả ngôn lù ngôn luận,1
Nghe ko hiểu nổi ý bài hát là gì nhiều đứa nói hay,0
Give away đôi giày thể thai thượng đình giá 80k quán tạp hoá,0
Thấy ngta chỉ trích bắt đầu đổi giọng. Kịch bản là đây ! 😑,1
Mong Trần Dần trở về VN để nhìn thấy sự phát triển của VN và nhìn thấy sự thật xã hội VN ko như bọn phản động tuyên truyền . Già rồi ai chẳng muốn trở về quê hương . Nghiêm túc thật sự.,0
Nay bú hơi nhiều,1
Chú đợt này xuống sắc.,0
Nghe có vẻ hợp lý và càng nghe càng thấy thuyết phục,0
Lãnh đạo cũng phải có huy chương cho xứng tầm chứ.,0
Ma ba banh qua,0
Xin Quỳ,1
Hoàng Lê Bảo Trân đồng ý là vậy nè nhưng ko phải đi du lịch vào thời điểm này.,0
Nguyễn Quốc Phong nó giải trí như là đang đọc báo Việt nam ý,0
Đạt mà xuân hết nghĩa là tôi củng mất :)))),0
"@Linh Phan :-P nhưng chắc mình xa nhau lắm, làm quen rồi anh có dám đến vs em nì",0
Bác nói thế nhưng cấp dưới bác họ có làm theo hay không thôi mà hay nại đục nước béo cò,1
Anh ấy nói đúng rồi chỗ này a ấy ở không đc là đúng rồi đề nghị chuyển mẹ a tiệp vào nhà xác ở cho nó ấm cúng 🙂,1
Mặt biểu cảm vãi lồn,0
Bản full hôm nay ra mắt nha mọi người ! đón chờ tại đây,0
Chi đẹp,0
Trai hàn toàn bắt trước trai việt rồi lên sóng :)),0
Tui đổi lại nha . rất thuyết phục. Ngắn gọn,0
"ko ủng hộ, thằng này cho vào tù vài năm cho nó bớt ngông rồi ra tù mới dùng đc",0
Tùng sói từ hành tinh khác đã bay vô thả tim 👇,0
Buồn một cục,0
đr anh 😂,0
bắt đầu cây đen ngầu lòi rồi đấy à =))),0
Viet Anh rửa xe e oi🥺🥺 a nghe nói e vì nước vì dân tự nguyện nhi? 😛,0
Tiên tri vũ trụ gì mà 🧨 banh sát vậy cha nội 😁,0
Các ông ns ch lj vs loại người này ns ch với vs nó chả khác gì mình ngang nó cả im lặng đi nghiệp từ khác đến thôi ae ạ,1
"Cần bán sim 0914 915 666,ai cần thì lh nha",0
A Lân xem quyền tổ mà mặt đần thối thế là thế nào?,0
Minh hieu dep wa,0
Sống chậm lại chút ae ơii,0
Lũ ngu dân,1
Chưa bật lên xem lần nào -.-,0
ựa đấng của ae @@,0
gáy lên anh ơi tốn bn thế anh,0
84% tham nhũng :),1
"Mỗi người 1 cách thể hiện tấm lòng thôi, đâu phải ai cũng biết cách làm cho chính xác nhất? Nếu bạn rảnh bạn có thể liên hệ chủ nhân chỗ phát gạo này rồi bạn tự đi đến chỗ nghèo khó rồi phát! Đừng ở đây bàn phím các kiểu. Thân!",0
Cực kì thuyết phục 🙃,0
tối nay chắc đi ăn tết tây ko về kịp =)),0
Kế toán Úc nó phải khác =)),0
"Đọc cmt nhiều bác đang sống và làm việc ở Việt Nam! Mà thế nào thốt đc lên câu "" cộng sản"" đáng buồn",0
Bóng có râu,0
cô Minh Hiếu cute quá à,0
Sắp tự kỉ vì quá mệt mỏi thì gặp ngay quả ảnh đéo đỡ nổi 🙂,1
Cà khịa cực mạnh: chết cái tay vẫn cầm chiếc bánh mì :v,0
Kính anh đi em,0
Giàu quá mà giựt tiền MINH HIẾU,0
Ấm lòng FA :),0
Chửi hay wá chửi tiếp ik chụy ba 😆😆😆😆😆😆😆,0
anh hùng,0
Trần Tuấn Khải Nhat Anh vãi chỉ 1 người mà bạn nói cả nước so với vn với nước nhật vn ở vạch đít nha,0
E chân thành đến vậy mà 01 ai muốn làm e vui.,0
Chuẩn bị học tiếng trung như khi xưa ta học tiếng Pháp chưa ae =))?,0
Đéo biết m nổi tiếng như nào nhưng thái độ m đáng tử hình,1
top 1 ez,0
Đúng v r a ạ,0
Phương Mai cũng vẫn chưa cho THPT nghỉ,0
"2 con lợn trên 1 chiếc xe máy,hihi",0
Mày chửi cô ba hiếu của a,0
Hnay k cần nghĩ cớ để off stream đâu anh ưiiiii vote off anh ưii,0
Biết được 1 ông anh lên kèo Rung + K.O khá chắc tay trên tường cá nhân,0
Thảo Tròn thôi thì cứ cố gắng hồn nhiên như con điên cho cs nó bớt mệt mỏi ❤️,0
Đồ  khùng,1
con mL thắm đâu,1
Dương Dương em đi chơi nét về nghe tin còn ngơ ngác mà,0
đá lưỡi nhẹ,0
"Hoan hô ông Trần Dần, lần nảy thấy ông khỏe vui ghê.",0
Sau 12 năm ăn học cuối cùng e cũng được gia nhập bộ quốc phòng. Cảm Ơn nhà nước đã luôn bên cạnh xát sao khi e trượt đại học,0
Lương vừa đến cũng là lương vừa đi 🙁,0
Bây h cô đáng yêu deso !!>< 🌼💛,0
Dân Việt Nam bây giờ:,0
like đầu thầy ơi,0
à há 🤣,0
"lâu lâu bới lên kiếm cái chửi , xong về nhận tiền từ bọn 3 que thì tội gì ko bới",1
Làm ác sẽ gặp quả báo?,0
Sói vlog mua cua siêu to khổng lồ cho ông già 🤣,0
Các đội bóng Anh lúc này :,0
sang xử phạt nốt mấy a Ộp pa vì tội ngày xưa xài nhiều CFC quá nhé,0
Lo ve yeu duong gi🤣,0
Mẹ nó. Sắp đc húp mà cứ live cc,1
cho abe tham gia với nào,0
Ô chào nhà tiên tri vũ trụ trần VẦN ông nói phòng dịch bệnh vũ han.xem cùng rất thiết thực.côi chừng lời tiên đoán là thật nhe....ha ha ha,0
Lâm Đình Khoa đc vl a ạ,0
Khẩu nghiệp .,0
Chị Ba quốc dân🤣,0
Nhớ thầy quá nè :(((,0
Luc nao chi hieu cung dep,0
rich:),0
Tôi thề luôn là đèo gió các ông ạ. Đi từ Hà Nội lên Cao Bằng mà nghỉ ở đây là cảm giác healthy and balance vãi lz luôn.,0
"Trần Ngọc Duy dạ ý em nói 3 vé xem phim, hí hí",0
Ninh Trần Ninh Lạc Đâu Đây :)),0
NO banh xac,0
"Chào bạn! Mình biết bạn đấy, 2 năm trước mình cũng giống bạn.",0
"Chồi má, cô Minh Hiếu dễ thương xỉu >/////<",0
"Nguyen Mai Thi Phượng Nguyễn Vie Nguyễn : trời má, dành cho bà Thi lun",0
Minh Bao Tran có nha,0
Phạm Trà My lag của những đứa lag luôn🤭,0
Chị ba dựt tiền,0
"admin hãy bước ra ánh sáng và soi sáng cho nhan dân với , chúng tôi vô vọng quá , mong admin hãy giúp chúng tôi , bước ra và lãnh đạo đi admin :))",0
hay,0
Làm giàu không😆 khó,0
Nguyễn Bảo Chấn clm,1
Cmt dạo để kiếm anh ny cục súc❤,0
Ad là tác giả bài thở hả?,0
Nghèo có nhau thế lúc giàu thì anh đâu 🙈,0
"Lương sau Tết, còn đếch dc ứng cơ 😞",0
@Thanh Tùng Nguyễn bùny,0
Thanh Trần Phương đồ tết nghĩa địa dì vs chị em mình,0
Đm quả sì tai khiến chị em rụng trứng😂😂,0
2tr bộ tóc dm làm từ 10h sáng đến 6h tối 🙂,1
Có gì cho tôi cái link tôi chửi với các anh :)),0
Gặp nhau cuối năm,0
Họa mi cao bằng ngừng hót mấy lần,0
Lại Thế Cường xu may mắn của bạn đẹp thế. IB mình với.,0
Con linh cá lóc là loại người không tha thứ dc.,1
Đây mới chuẩn nha,0
Yep,0
Đầu đuôi câu chuyện kết lại tên Nhung ơi là Nhung =))),0
Thế mà cứ phải chờ n đánh răng mãi để đến cảnh sau!!! Chờ lâu quá tua thử thì hết cmn video!!! Buồn gê gớm định coi họ hanh phúc bao lâu,0
Hùng Đỗ  . Đó la chuyện rieng tu người ta ban oi ko nên sen vào . Sen vo noi tao lao,0
Nghiệp từ đó mà ra 😑,0
"Anh đi cách ly mà nhìn anh giống như đi du lịch vậy chắc anh ko bị gì đâu , mong nhà nước cách ly anh vài tháng rồi chả cho anh về với thiên nhiên",0
Phan Bội Nhi nhớ nha =))),0
"Kiêu con bò đỏ này ra cùng đồng bọn bò đỏ con rp cái app Airvisual là HN hết ô nhiễm ngay mà , lo gì 😆",1
chung may lam on doc ki di.Nuoc thai da qua su ly moi duoc chpo phep. Vl bao chi,0
Trần Thành Long xin vìdeo vs ông,0
nghe ham đấy,0
Dung Junn khúc cuối thì đống chân như bạch tuộc đó là râu đó b. Có 2 tay 2 chân. Mấy con quái bé bu vô râu của con quái lớn ;)),0
xin vi deo vs ong :)),0
Chi oi cho em chuc di chi,0
Con mẹ mày. Nói mày là chó thì tội con chó. Mày còn thua con chó nữa tịp à,1
Cuộc sống cú vl =)),1
trông có khác buồi thằng trên núi xuống k,1
Nguyễn Thiên Ngọc không hay hơn mấy bài trước :)),0
Cô có khỏe ko,0
"Dân thì đầu độc nhau bằng thực phẩm bẩn, rượu chè thuốc lá đớp tĩ tã, sống bừa bãi, trẻ trâu thì động tí là dao kiếm chém giết, không chịu đi khám sức khỏe định kỳ cứ bệnh mới đi, mỗi cá nhân ko chịu sống có trách nhiệm với bản thân giờ bắt bệnh viện đổ vỏ thì nó chả quá tải. Bệnh viện địa phương không vào cứ phải hà nội , sài gòn thì nó chả quá tải",0
Nguyễn Hữu Làm chào a xeme,0
Chém bớt đi cho xh phát triển .tốn tiền của nhà nc !,1
UDang Khoa Nguyen nhìn lại việt nam xem. Ở đâu chả có người này ng kia cứ tưởng mình hay lắm nhưng thực ra chả hiểu biết j,0
Sống chậm thôi m.n,0
nhà lắm tiền thì làm j có ích tí chứ đừng có giống mấy bạn hàn quốc là đc,1
Một bông hoa một kỉ niệm :((,0
Trịnh Nam Long :)) phát biểu 1 câu cả làng vào chửi,0
"Rứa để t like ủng hộ má phát, khổ quá :v",0
Nguyễn Nhung Nhung ko để ý bộ tóc lắm,0
Nguyễn Phương cánh hoa nhé 🖕🏼🖕🏼,0
Có thông tin ông Phan kỳ nhơn bị dương tính covid nhé bà con thông tin chính sác dó,0
Kết quả của việc cải cách của mày đây thằng mặt lờ,1
Trời ơi trời ngạc nhiên chưa ông mười nầy ổng quánh người chết bằng tiếng nói của ổng đó Ui trời ngạc nhiên chưa ông mười nầy quảng cáo rất rất là nhanh trời trời tám bà chửi kg lại ông ta đó nhé,1
Thời gian thật nghiệt ngã 😭,0
Còn 300k để liếm chùm lông. T cười chết lun,0
Nguyễn Dũng nói như dị mới cần có Nỗ Lực chứ,0
Nhật Linh Trần no :v,0
Sự khám phá thú dzị. =)))),0
Đất nước việt nam bây giờ giống như trung quốc hồi cách mạng văn hóa quá. Bệnh thành tích và gia đình trị con ông cháu cha đưa lên.bất tài vô dụng tham nhũng chảy máu chất xám lừa dân. Tức nước vỡ bờ sớm muộn chúng nó cũng bán rẻ đất nước này,1
cuong viet quốc sư vẫn hài hơn Ngô kỷ 1 bậc,0
Thần đồng toán học =)),0
Di 3 ơi.ai nói gì nói.mieng người ma.di 3 sống tốt vs lương tâm là dc rui.con thích cách NC của di 3.rat chân thật.,0
Duy Trần cho mình xin video với ạ,0
Ôi vãi cả đái. Nhanh kinh khủng lại tiếp tục tăng nữa rồi,0
linh khùng,1
A vẫn chăm chỉ nayd a vẫn cố găng cho đến khi lỗ đít của a bị mọc đinh 🤧🤧 kiểu vừa đấm vừa xoa .. Rap fofun vc 🤣🤣🤣,1
Huy Hoàng Thì?,0
Tóc tai như cái lông chổi :v,1
Bả nói chuyện nghe đã tai vl,0
"mỗi ngày thêm 4,5 ca thế này thì chết à :|",0
Lệ Phi Mặc hợp nhau thì cưới sẵn sàng thì cưới đơn giản vậy thôi,0
Quả đầu sáng nhất đêm trung thu là đây chứ đâu,0
Ngô Tài Lộc đc,0
Ai yêu thắm thì phải mang thắm đi khắp nơi chứ. Nhận in ốp cho mọi dòng máy (2D 3D silicon) và silicon iphone có sẵn. Liên hệ fb em hoặc insta _the.case để xem thêm nhiều mẫu nháaaa ❤️😘,0
Có  chơi  avatar  musik  nữa  hả,0
bị chịch,1
Kí đơn vay thì người này..... Còn trả nợ là người xa lạ thậm chí chẳng bao giờ biết đó là ai và cũng chả cần biết để làm gì thì....... Có nên cân nhắc hay trăn trở ko........... 1 nhiệm kì có mấy năm àh........ Thôi... Kí sớm còn nhận tiền sớm.....,0
Giờ nó lên chức giữ máy bay rồi,0
Con nay ban do nhu vay ma cung  co nguoi mua nua ha toi,1
buồn nôn quá nè anh ơi :)),1
Bộ này mặc khá mát vào mùa hè ở Cao Bằng,0
Yêu chị ..😘😘,0
Gần nhà em,0
"Vãi trend mới. Đám bạn tui nó bắt lâu ơi ""à lâu, lâu lắm rồi nghe",0
Huyền Khánh Phùng người anh của em k ra thăm thị à :))),0
chuyện vậy mà cũng nghĩ ra dc hay thiệt,0
Cười xỉu luôn,0
Linh Pig em lại đi trước thời đại rồi ngại ghê 🤣🤣,0
yêu xa không sớm thì muộn cũng chia tay hoặc đc khuyến mãi những chiếc sừng xinh xinh mà thôi :)),0
Uk come out,0
Thảo Ngọc :))) tết là cm nha,0
Có thể huy hiệu này sẽ đổi đc biểu tượng thần binh🤔,0
Tộc trưởng đi đâu chơi đấyyyyyy,0
th đc r thầy,0
Anh nên xuống địa phủ chơi vs diêm vương cho đỡ ngột ngạt nhá anh,1
xung quanh anh toàn là người trưởng thành êii :)),0
quá đáng =))))),0
Khoảng cách là rào cản rất lớn :)),0
50 phút 40k like vl a mình 😱,0
Com lê chất lừ,0
giáo án bay kênh hả thầy,0
có ai cần mấy ông giải thích đâu má :v,0
nghe vô sinh nhưng con cháu rất đông,0
Huyền Trang cháu mấy điểm :v,0
cái bọn cướp ngày thì muốn làm gì chẳng được,1
Con nho nay chui nguoi ta la niem vui,0
Hồ Minh Danh nhể nhất hà tình mà:)),0
Nhìn cô minh hiếu nói chuyện dễ thương quá con yêu cô nhiều,0
Bị tai nạn giao thông trong đồn c.a chứ.,1
"Bon nước ngoài này không thể tin thằng nào được,",0
sao ngu v bên kia éo chữa hiểu chưa con ngu,1
nghe quả nhạc dạo đầu ám ảnh vl anh ạ:>> mất ngủ là có thật🤦🏻‍♀️,1
vô đây mà xem nha,0
chắc bán thằng tùng thôi Bu Độ ạ :)),0
"Ai lớp du chu cà mo, em yêu anh cho rờ ku",0
chủ tiệm bánh mì mà haha,0
"Kiểu gì mà các anh cx kêu đc. Giá cũ thấp thì khả năng thay đồ, dụng cụ thấp (kèm theo đó là lương bác sĩ thấp --> xác suất bị vòi tiền cao hơn)",0
"Mày có biết là cái lòi cầm thú chống chọi zs bão lụt mà ko ai quan tâm tới là cái loại gì ko , loại xúc zật nó làm cho có chứ chống chọi con mẹ gì tụi nó ăn của dân quá nên bây h phải chịu trách nhiệm đứng ra chóng chọi cho có thôi con chó ak , hoàng lệ",1
Trần Thị Kim Anh nhưng họ có tiền họ thấy đẹp được rồi haha,0
Oke thì du học sinh Úc ::v,0
Vx muốn nghỉ do dịch,0
Ủng hộ để cho quay lại thôi. Chứ bài này cx k hay cho lắm. 🙂,0
Chua soi hay sao mà con chui túc  tiêu qua  tay chay luon di  moi xl do  vua xong  la chui nua  dung la ngua quen dương cu,1
Dang Thi Lan dịch vọng cầu giấy đó c 🙆,0
"Đã tham mà còn đi với ngu thì ngồi tù là đúng rồi, cứ cho là thằng khốn kia nó ma ranh đi nhưng mà nếu thằng này biết khôn mà đề phòng thì là cái mẹ gì tới mức ở tù??? Tham thì thâm thôi",1
"Đăng Thảo htrc t mua của chi tóc giả, đeo ai cũng tưởng tóc thật 270",0
iQ người tày,0
Vũ đạo như nào,0
thăn kiu adm,0
Con này giọng nó giống con kiều oanh hề quá,0
Khoảng cách là gì mà ghê gớm vậy? Chỉ có khoảng cách trong tâm trí thôi chứ khoảng cách địa lý chả có ý nghĩa gì nếu thật lòng🙄,0
Hết kêu gọi rồi lại nhắn tin :) Dây kinh nghiệm đâu r. Xin mời thủ tướng cứ rút thoải mái,1
Tuởng đc ra đường bơi rồi :-D,0
t đồng ý vs cách này,0
Làm trái tim đau,0
AK47 AK47 liên quan gì tới mày,0
Sống chậm thôi mấy bạn ơi☹🙁,0
Hải Yến con thần kinh lạy m. Chả muốn xem cũng kệ cả họ nhà m nói để thiên hạ nó điss cho vô mồm,1
Nguyễn Ly mỗi lần mở đá banh bạn nói j nè😆😆,0
Nghe nhiu lần Đi bạn,0
Chị Ba chửi dần văn  nghe phê đỡ tốn tiền mua ce,0
Chi chua di mua chua thay lanh roi.,0
Chúc gia đình thầy ba 1 ngày 20.10. Và cuối tuần vui vẻ,0
bê đê sao yêu,0
Bao giờ bọn chó nó chết cùng thì mới ko an toàn,1
phàm là đàn ông muốn làm việc ji lớn.. thì cứ về nhà hỏi ý kiến vợ.. vợ nói ntn thì chỉ cần làm ngược lại là thành công.,0
KHOÁI GHÊ,0
Theo trend hàn quốc 😆😆,0
Thì đã làm sao,0
"2022 Nhật đánh úp Trung Quốc nhé bà con, Idol nay đã tiên tri rồi",0
K-ATM là ca sĩ ?,0
"Chưa ra đã thấy chán hơn , ngáo đét =))",1
Em xin đầu quân cho cty anh 🙋,0
Sdt em 0866116247,0
Tấc diêng là con vai Rớt này nó đi du học khắp thế giới thưa ví dị,0
"Anh tôi nói hợp lí vl , nghe hơi võ lâm nhưng lại rất kiếm hiệp",0
"Duy Sama nghỉ nhiều quá thành đúp mẹ nguyên 1 kỳ,sau này học xong ĐH mới thấy thời gian nó quý như nào",1
Lúc abe chưa sử dụng:)),0
Ánh LêTrang CiuuKhánh LyLệ Suri Hnao đi ăn cưới nhớ make xa xa thế này nhéee,0
Fan arsenal,0
cho minh xin vdeo vs a,0
"Hết chuyện này điến chuyện khác, mệt ghê",0
Trung mê tính =)),0
Thương hiệu của chú độ,0
"Đang họp nhưng kín, éo cho phóng viên vào. ĐM.",1
Là ng nổi tiếng mà cách ăn mặc văn hóa ko bằng thằng ăn xin,1
"CHỊ BA VÀNG NGỌC. CHỤ THẬT LẮM ,   CHỊ LÀM PHÚCV GỬI CHO BỆNH NHI UNG BƯỚU Ở BV UNG BƯỚU BÌNH THẠNH  VÌ TRĂM TRIỆU ,CHO  CÁC CON VÔ ĐỦ TOA THUỐC, KÉO DÀI  SINH MẠNG  CỦA CÁC CON VỚI",0
"Nó khóc, nó xin lỗi  rồi nó lại chửi tiếp . Con này nó coi trời bằng vung nhỉ? Sao nói mấy tay giang hồ gì đó hỏi thăm nó rồi mà nó có sợ gì đâu ta???",1
Việt nam ơi.cố lên chống giặc virut .dũng cảm kiên cường.như có bác hồ trong ngày vui đại thắng.ngày vui đánh bại con vi rút vũ hán này,0
Chúng ở đấy là Pháp phải không ? :D,0
@Văn Tuấn Mai m đéo bt câm mẹ có vài nghệ sĩ đã giải thích vì sao TĐ bán hàng 2 loại á,1
Tiên Tiên ghê quá vậy 😂,0
Bỏ tật đôi heo :)))),0
Me  hẵng kích cỡ làm lần ...tự nhiên may cho khít xong nới ra... bà diễn tả tui thấy hàng họ tui tan nát vì bà quá,0
14:45 legend =))),0
Mai Loan của mày tất :))),0
Mai Vy mô ra mà mớ,0
Nô nô,0
@Huy vlog I love chu cà mo💞 như ý tôi ko cần nói thêm💞,0
Tham nhung thi 1 trieu nen tu hinh. Nhieu lan thanh nhieu trieu. Mung cho viet nam minh ca quick hoi khong ai tham nhung,0
Nhị Thắng vãi cả đc lên fan cứng. 🤣🤣🤣,1
Xin mấy thánh cho các bác mất ruột . A a rut ruột thảnh thơi..kg nghẹn lại từ trần,0
Paula Lưu Cua đéo phải động vật à bạn ei 😀 ????,1
Nguyễn Công Hợp như vầy đẹp trai vl 🤣,0
Má y chang tối nào nó cũng đi tạo nghiệp Duy Phương,0
Cái quần nhìn tục thấy mợ,1
Tâm trạng của các bệnh nhân đk truyền máu lúc này 😢😢😢😢,0
Cái này bản quyền thuộc về việt nam..cần tố cáo..,0
"Tục ngữ VN có câu: ""Bói ra ma ,quét nhà ra rác ""bác Dần à, bác nổ vui thật trúng trật mặc kệ.",0
Tiến Dũng cái này thì ko nc nào bằng việt nam rồi 😂😂,0
Chửi hay quá dì ơi...tự nhiên dạo này con thích cô quá...thật thà tốt tính...,0
Vũ Như Quỳnh c ở nhà lâu rồi,0
bức xúc đỏ mặt,1
EM NÓI CHỨ,0
Con em toai di trc thoi dai kha xa 😆,0
hmmm,0
"Vậy mà có khối người vẫn gân cổ lên bảo dân mình có cần đóng đồng thuế nào đâu đó. Thua cả bò, bò còn được cho ăn mới vắt sữa, này phải tự nai lưng ra kiếm ăn mà sữa vẫn bị vắt đều đều.",1
Mồm  nói là bố thí giúp đỡ ng nghèo. Miệng mang khẩu nghiệp dù cho chị lm từ thiện tới mấy thì cũng có lỗi với đời vì  chj sinh ra lm con người,0
mn de thw :*,0
Chị 3 giàu nhức r,0
"Vấn đề tức nhiên , tức nhiên vấn đề , nghĩa là là vấn đề tức nhiên ! Hiểu chưa , hiểu chưa , hiểu chưa tức nhiên.",0
Sao bằng idol Việt Nam Cừu Đại Ka,0
Gửi lời thăm chúc sức khỏe nghệ sỉ dần.  Tôi sẻ theo dõi thường xuyên,0
Cám ơn thầy ơi,0
Trần Mẫn Văn thac mac thong tu moi va` giai dap :v,0
Nhìn là muốn thông đít anh ba ghê dị á kkkk,0
0348359112 e ngưỡng mộ chi,0
Kiều Trung Kiên chất🤣,0
Chi oi de thuong qua,0
Vâng a rất thượng đẳng,1
"Hẳn là 80m2 còn làm anh ngột ngạt, anh Tiệp chỉ cần 2m2 thôi :))",0
người luôn âm thâm theo e khi e phạm lỗi,0
Chất quá anh Độ ơi! Cảm ơn anh Viet Mai Tran,0
chủ 3 tiệm bánh mì,0
Di test Covid-19 di ong Tran Dan.,0
Giận tím người ha abe😅,0
Nghe thì vô sinh nhưng rất thuyết phục :v,0
như cc luôn ấy :v bài này view k cao đâu ~,1
Rất vô lý nhưng cực kỳ thuyết phục,0
Lo bản thân chưa xong đòi lo cho ngta à,0
Ước,0
Lý do phải mang về trong khi có thể cách ly và điều trị bên anh?,0
nghi vấn ad vừa bị gấu chia tay đêm qua :3,0
vãi l =)),0
Tran Hoang Phuong buồn bạn,0
mk lại thích cắt mái cộc 😁,0
"Thiện Nguyễn conchos này, im im lộ hết nhe",0
Ước gì cho nghỉ học nhưng vẫn phát bằng :((,0
2 thím kia mắt có bị làm sao ko -.- có thấy chửi câu nào chưa,0
bao ae hỏi mua làm a độ đi 1 hôm để kick giá :v,0
Lê Thanh Tâm mấy anh trên núi tởm thậttt,1
Mãi yêu thầy ❤,0
"Mụn lưng, viêm nang lông ib mình tv nhé",0
Mắc bệnh hoang tưởng. Chắc nó tưởng nó là bố thiên hạ. Nhãi ranh,1
Trần Hưng Quân ra hn chạy grap đê,0
":< phim này động lòng người lắm, lần đó mình xem cũng khóc lên khóc xuống",0
Ảnh hưởng thế hệ trẻ .ng ta bị liệu thì choc vui mô phật Di. K co sáng tạo.lay nhân cách con người ta ta cau like.,0
Chọc ngta chửi cũng zui thặc 😊😊,0
Diệp Gia Nghi Sợ đỏ người,0
thu phí rồi là đc chạy xe trên vỉa hè đó các bác. ủng hộ =))))),0
cho nó rít vài bi cần là nó ngoan vl luôn,1
Kiều Linh nghĩ chắc vui,0
Nhìn nghiêng giống chi cam ly ghê a,0
Độ lãng tử,0
"haizzz thật sự thì chúng ta cần có một tổ chức chuyên nghiệp của nhà nước để trao giải thưởng và giúp đỡ cho những người có tài năng, nhà nước và nhân dân cùng hợp tác, cùng phát triển :) Phát minh của một nông dân hoàn toàn có thể thay đổi và giúp ích rất nhiều cho cả đất nước :) chúng ta đang bỏ phí 100 triệu bộ não :)",0
Nhịn nói sẽ có lợi hơn cho sự tồn vong của chế độ.,0
Sao nhìn 200kg dth hơn,0
Thôi anh im mẹ mồm đi.mặt như cc mà ý thức như bờ phẹc,1
Cảm ơn anh bô đã cho bác độ nhà em ít lộc đón tết,0
Hoàng Hải Khánh hôm nọ xem trên sờ chim,0
dan ong hay dan ba . nhin giong dan ong qua.,0
Quyen Hong 17tr500 nha chị xe chính chủ đẹp trên 90%,0
